0
31348
-18247
-20727
30312
3083
-32106
15604
23023
-29006
-6139
32580
-12824
-25115
27443
9141
-32764
9929
26984
-25636
-12062
32657
-6946
-28614
23602
14875
-32261
3902
29989
-21358
-17557
31578
-823
-31099
18925
20083
-30615
-2262
31932
-16324
-22430
29380
5329
-32482
13577
24578
-27884
-8348
32743
-10711
-26509
26141
11292
-32714
7749
28203
-24166
-14137
32395
-4718
-29648
21976
16856
-31788
1646
30829
-19591
-19426
30898
1440
-31737
17032
21823
-29735
-4514
32363
-14322
-24026
28308
7549
-32702
11485
26016
-26629
-10516
32750
-8546
-27775
24714
13390
-32508
5532
29288
-22580
-16145
31977
-2468
-30541
20245
18756
-31163
-617
31522
-17730
-21202
30072
3697
-32224
15059
23459
-28713
-6745
32640
-12253
-25507
27100
9733
-32766
9339
27330
-25247
-12634
32601
-6342
-28910
23169
15423
-32147
3288
30233
-20886
-18075
31407
-205
-31288
18417
20567
-30389
-2878
32065
-15785
-22876
29101
5937
-32557
13013
24982
-27555
-8943
32761
-10125
-26867
25764
11870
-32673
7147
28513
-23744
-14692
32296
-4106
-29906
21514
17383
-31632
1029
31033
-19093
-19920
30687
2057
-31885
16502
22280
-29470
-5125
32454
-13764
-24442
27992
8148
-32735
10905
26387
-26264
-11099
32725
-7949
-28098
24304
13951
-32425
4922
29560
-22128
-16679
31837
-1851
-30759
19756
19259
-30966
-1234
31685
-17208
-21669
29821
4310
-32330
14507
23886
-28411
-7348
32688
-11678
-25891
26748
10321
-32756
8745
27666
-24849
-13202
32533
-5734
-29195
22728
15965
-32022
2673
30465
-20406
-18587
31226
411
-31465
17903
21044
-30153
-3493
32186
-15241
-23314
28812
6543
-32621
12444
25378
-27216
-9536
32767
-9536
-27216
25378
12444
-32621
6543
28812
-23314
-15241
32186
-3493
-30153
21044
17903
-31465
411
31226
-18587
-20406
30465
2673
-32022
15965
22728
-29195
-5734
32533
-13202
-24849
27666
8745
-32756
10321
26748
-25891
-11678
32688
-7348
-28411
23886
14507
-32330
4310
29821
-21669
-17208
31685
-1234
-30966
19259
19756
-30759
-1851
31837
-16679
-22128
29560
4922
-32425
13951
24304
-28098
-7949
32725
-11099
-26264
26387
10905
-32735
8148
27992
-24442
-13764
32454
-5125
-29470
22280
16502
-31885
2057
30687
-19920
-19093
31033
1029
-31632
17383
21514
-29906
-4106
32296
-14692
-23744
28513
7147
-32673
11870
25764
-26867
-10125
32761
-8943
-27555
24982
13013
-32557
5937
29101
-22876
-15785
32065
-2878
-30389
20567
18417
-31288
-205
31407
-18075
-20886
30233
3288
-32147
15423
23169
-28910
-6342
32601
-12634
-25247
27330
9339
-32766
9733
27100
-25507
-12253
32640
-6745
-28713
23459
15059
-32224
3697
30072
-21202
-17730
31522
-617
-31163
18756
20245
-30541
-2468
31977
-16145
-22580
29288
5532
-32508
13390
