110,293.395802,5.928886,6.867007
111,299.673455,0.589354,0.836500
113,300.731703,1.636866,3.687478
114,302.221353,2.197827,4.777680
115,303.104758,3.894275,18.742281
116,305.299095,16.547944,17.718504
117,308.682167,14.335432,15.720578
118,311.146426,13.256319,17.940827
119,312.506843,16.580411,16.826397
120,312.800661,16.532578,18.502108
121,313.137016,18.165753,18.188770
122,327.386585,3.939200,4.219194
123,329.544763,2.061016,3.693655
124,330.790425,2.447992,6.427311
125,331.695614,5.522122,7.972311
126,333.537085,6.130840,8.410095
127,333.783398,8.163782,9.149044
128,339.057388,3.875054,4.009704
129,340.150697,2.916395,3.249410
132,361.017863,1.684904,2.074252
133,361.183423,1.908692,4.953434
139,386.234208,3.111034,3.541526
142,391.866697,2.099664,2.834874
144,398.951525,2.818617,4.073302
145,400.300950,2.723878,3.467120
146,402.112499,1.655571,2.140287
148,405.073709,1.026508,1.398919
156,436.008019,0.626605,2.443389
158,444.330274,0.077727,4.870394
159,446.045914,3.154753,9.917138
160,452.955358,3.007694,4.018806
161,454.158045,2.816119,3.093898
162,454.493253,2.758690,3.253952
164,457.936583,4.905308,5.272361
165,459.445678,3.763267,5.359922
166,460.287039,4.518560,5.930539
167,462.275079,3.942500,4.479030
168,463.463905,3.290204,3.535776
172,495.119149,2.658718,6.670346
173,496.043083,5.746412,7.006925
174,498.184958,4.865050,7.215307
175,499.055044,6.345221,8.026410
176,499.760407,7.321046,8.041325
177,501.316288,6.485444,8.866845
178,505.567466,4.615667,5.756997
179,507.008353,4.316111,4.655323
180,510.244174,1.419502,2.102840
181,510.984298,1.362715,2.599961
182,511.205672,2.378587,2.704918
185,518.041297,2.894752,3.246591
186,518.844428,2.443460,5.412832
187,521.242921,3.014340,4.979466
188,523.245409,2.976978,3.346385
189,526.392112,0.199682,6.875505
190,528.529267,4.738350,6.009049
191,530.076372,4.461944,4.599887
192,530.904974,3.771285,4.482345
193,531.377539,4.009780,4.174872
194,532.752519,2.799892,5.599710
195,538.104216,0.248014,0.394597
197,540.974376,0.792842,1.912900
198,541.506040,1.381236,2.910648
199,541.830034,2.586655,3.978714
207,561.743587,3.509444,4.528963
208,563.701464,2.571085,3.283376
211,575.692998,1.819914,2.206562
212,576.150752,1.748807,3.414927
215,586.051484,0.133388,0.641909
218,595.695129,1.728789,4.105951
219,598.090467,1.710613,2.871400
220,599.779365,1.182501,2.231920
222,605.287241,1.103484,3.588509
223,606.647501,2.228248,3.340042
227,620.714445,2.216297,2.271748
236,652.030320,0.209478,0.293435
244,676.627774,0.482616,3.108503
245,676.979267,2.757009,3.912547
246,677.321712,3.570102,6.388914
247,680.064210,3.646416,4.087774
251,689.882394,1.212461,1.349208
252,689.886143,1.345460,1.770345
253,691.610151,0.046337,0.963866
257,716.954923,0.241801,0.320008
265,744.510769,0.774962,3.746681
266,747.102025,1.155426,1.431582
275,782.788874,0.739739,4.006867
276,785.578957,1.216784,2.446745
277,785.892073,2.133628,4.599591
280,793.451911,0.933451,2.382880
281,793.495996,2.338795,3.791390
283,801.202960,4.730624,8.375481
284,802.900334,6.678107,8.267067
285,805.822759,5.344642,8.885253
286,806.273021,8.434990,9.007843
287,808.463088,6.817777,8.832208
288,809.657719,7.637576,8.645817
289,812.595909,5.707628,8.360580
290,813.714493,7.241996,12.373985
291,815.924042,10.164436,12.104729
292,818.911924,9.116847,10.633673
293,821.976254,7.569343,10.868603
296,838.351586,0.831208,4.121645
297,838.690631,3.782601,6.374848
298,839.458153,5.607326,13.173934
299,839.611614,13.020473,14.612456
300,839.792958,14.431111,15.788244
301,844.422044,11.159158,11.507530
302,846.802163,9.127411,11.074753
303,852.357948,5.518968,5.602390
306,889.800973,2.428725,3.020037
310,915.150708,0.027421,7.271839
311,917.289574,5.132973,5.776944
312,918.697460,4.369058,5.987499
315,926.152878,0.602396,0.806512
317,929.060335,0.839465,2.005526
318,930.462774,0.603088,4.391580
319,934.124728,0.729625,1.151917
322,944.113913,1.588972,2.127633
323,945.501763,0.739784,1.436254
324,946.193948,0.744069,0.934448
325,946.906089,0.222306,1.045935
328,956.184291,0.391927,3.133145
329,957.897540,1.419896,2.144173
330,958.984400,1.057313,1.942314
331,960.525529,0.401185,3.315060
332,961.177685,2.662905,2.876010
337,980.205190,0.604223,1.691946
338,980.496171,1.400965,1.724253
339,981.752743,0.467681,2.073994
340,982.026089,1.800648,1.897572
342,988.644606,5.762762,6.408344
343,989.863048,5.189901,5.499537
344,990.172129,5.190457,12.093055
345,992.100848,10.164335,12.091292
346,992.455203,11.736937,16.468534
347,993.045927,15.877810,17.844593
348,998.815487,12.075033,14.639502
349,999.701129,13.753861,16.200582
350,1001.012723,14.888987,18.938916
351,1004.443678,15.507962,16.549645
352,1005.938623,15.054701,15.153867
353,1013.844953,7.247536,7.992289
355,1023.933728,0.452108,1.520858
360,1044.842680,0.895269,2.928261
362,1051.438481,2.174330,2.237686
365,1061.929770,3.973687,4.163184
366,1063.316766,2.776189,5.824816
367,1064.625615,4.515967,4.583355
369,1071.750631,5.219218,7.573220
370,1073.716271,5.607580,15.736948
371,1073.826360,15.626859,16.734170
372,1083.459340,7.101190,7.457398
373,1085.212316,5.704423,6.601932
374,1085.873487,5.940761,6.362496
377,1096.362637,0.484594,3.205481
378,1098.257752,1.310367,1.776396
380,1103.593691,0.220268,1.965346
382,1107.688245,4.103428,4.588352
383,1110.537837,1.738761,3.096136
384,1112.029169,1.604803,2.265885
385,1112.671820,1.623234,3.639890
386,1115.023508,1.288202,1.450273
395,1146.759089,0.423064,1.498343
399,1164.503388,0.009710,1.331423
400,1164.729365,1.105445,2.183646
410,1201.416191,2.414018,4.599603
411,1201.649779,4.366015,5.890986
412,1202.185161,5.355603,7.628591
413,1205.129472,4.684279,7.379605
414,1205.388906,7.120171,7.808069
415,1207.398780,5.798195,8.143096
416,1210.131430,5.410446,8.770334
417,1217.521048,1.380716,3.045726
418,1217.768475,2.798299,3.089941
419,1217.926175,2.932241,5.136762
420,1222.116788,0.946149,1.581503
422,1227.693981,1.246838,2.497776
424,1230.976562,1.579437,3.020402
431,1262.741796,5.739123,6.888301
432,1265.299486,4.330611,5.177801
433,1265.305715,5.171572,15.629281
434,1268.394122,12.540874,13.474126
435,1273.468662,8.399586,8.511315
436,1275.060716,6.919261,7.655620
437,1275.098247,7.618089,7.992506
438,1276.196906,6.893846,7.972554
439,1277.566359,6.603101,7.856395
440,1277.781675,7.641079,10.839844
441,1279.081212,9.540307,12.952166
442,1281.839970,10.193408,10.403822
443,1284.653715,7.590077,9.589463
444,1287.508117,6.735060,8.688373
445,1290.194060,6.002430,6.403807
446,1291.388846,5.209022,5.515500
447,1293.077333,3.827012,7.992602
448,1296.245477,4.824459,6.210730
450,1309.540481,3.266786,3.824158
451,1311.410348,1.954291,3.598635
452,1313.664721,1.344261,1.490394
453,1313.943701,1.211414,1.521604
454,1314.567807,0.897498,2.188012
455,1314.977469,1.778350,2.035587
460,1336.112564,4.763097,5.926500
461,1339.072035,2.967029,4.027027
466,1359.903079,3.961908,3.988222
467,1360.006359,3.884943,4.952480
475,1401.825512,0.645839,4.199230
476,1405.714475,0.310267,3.481618
477,1407.805192,1.390901,2.741872
478,1407.884076,2.662987,7.150111
479,1409.276637,5.757551,10.555461
480,1409.331461,10.500637,10.597753
481,1409.637072,10.292142,10.665432
482,1409.810214,10.492290,10.634440
483,1413.226355,7.218299,7.742677
484,1413.398997,7.570035,9.641358
485,1422.130570,0.909785,3.115260
491,1446.250753,0.728040,6.713979
492,1452.564224,0.400508,2.934603
493,1453.960762,1.538066,1.801617
494,1454.435321,1.327059,1.552109
495,1454.852173,1.135256,1.850781
496,1456.245506,0.457448,0.688959
497,1456.837079,0.097385,5.815803
498,1460.289403,2.363480,2.821389
499,1460.768789,2.342003,3.180172
500,1463.074194,0.874768,5.183503
501,1465.788841,2.468856,5.284689
502,1467.365177,3.708353,5.020230
503,1468.574135,3.811272,9.409062
504,1475.858775,2.124422,2.819550
505,1475.954711,2.723615,4.520464
506,1476.963813,3.511361,3.977512
507,1480.829316,0.112009,3.138479
508,1482.510024,1.457772,4.186118
510,1487.200917,2.147147,6.273234
511,1492.172902,1.301249,1.378574
513,1495.468906,1.917077,4.099215
514,1496.779846,2.788276,4.812630
515,1500.263358,1.329118,1.512871
516,1501.076686,0.699542,1.106337
518,1507.898656,2.482912,3.002166
519,1508.487353,2.413469,12.964415
520,1513.731786,7.719982,11.610637
521,1513.959864,11.382559,11.413390
522,1515.715501,9.657754,13.489512
523,1520.144256,9.060757,9.592124
524,1520.341587,9.394793,9.500126
525,1521.068789,8.772924,9.344334
526,1521.440515,8.972608,12.187862
527,1525.729136,7.899241,8.526590
528,1527.510150,6.745575,7.948942
529,1533.363314,2.095778,2.759817
530,1534.055290,2.067841,3.912954
531,1535.098735,2.869509,5.951362
532,1535.339854,5.710243,7.965990
533,1539.744642,3.561202,7.373357
534,1539.769302,7.348697,10.455393
535,1540.273888,9.950806,11.828345
536,1541.287941,10.814292,11.411081
537,1542.571440,10.127582,12.655995
538,1543.910276,11.317159,12.282103
539,1548.483430,7.708949,13.724078
540,1549.368205,12.839303,12.847125
541,1551.018870,11.196460,20.741797
542,1553.165302,18.595365,21.062421
543,1554.084437,20.143286,20.775910
544,1556.932583,17.927763,18.004066
545,1559.052066,15.884583,17.741150
546,1559.813314,16.979902,21.220503
547,1562.387507,18.646310,19.081699
548,1567.946009,13.523197,22.353299
549,1568.530247,21.769061,22.422717
550,1574.666999,16.285965,17.559719
551,1575.533310,16.693408,19.645742
552,1577.591423,17.587628,20.971163
553,1577.922701,20.639885,23.606253
554,1579.161325,22.367630,24.289343
555,1580.204996,23.245672,24.030199
556,1586.291053,17.944143,20.808118
557,1590.252731,16.846440,19.813728
558,1591.527398,18.539061,20.551272
559,1593.044819,19.033851,22.589776
560,1599.615774,16.018821,20.333470
561,1601.954428,17.994817,19.852395
562,1603.557278,18.249544,19.126378
563,1605.245041,17.438615,21.307114
564,1606.450180,20.101976,21.685220
565,1607.210846,20.924554,25.092569
566,1607.464285,24.839130,26.473232
567,1608.295156,25.642361,25.948403
568,1623.064756,11.178803,11.863319
569,1625.901501,9.026574,9.929511
570,1626.106324,9.724687,13.114962
571,1629.125375,10.095911,14.041265
572,1630.379608,12.787032,14.376145
573,1631.550021,13.205733,16.209447
574,1635.129383,12.630084,13.750254
575,1639.055198,9.824439,10.041951
576,1639.901155,9.195994,11.197700
577,1647.198618,3.900238,3.905169
578,1647.310737,3.793050,5.249857
579,1649.613270,2.947324,4.145880
581,1665.742029,2.591021,6.590079
582,1668.170836,4.161272,8.475044
583,1671.600896,5.044984,8.991607
584,1673.481157,7.111346,7.815270
585,1676.426785,4.869642,10.476316
586,1681.412961,5.490140,5.991972
592,1707.648457,1.743529,1.936194
593,1709.467166,0.117485,1.982903
596,1727.969389,1.762617,4.810058
599,1742.064282,0.529648,1.601453
606,1765.514147,4.050734,9.545589
607,1769.526392,5.533343,6.032771
608,1769.831571,5.727592,8.218373
609,1770.793174,7.256771,7.808878
610,1773.712496,4.889556,6.438058
611,1776.227829,3.922725,3.990543
612,1779.331370,0.887003,1.891424
613,1779.550838,1.671955,5.077832
615,1785.254584,1.322370,3.166528
621,1813.412871,1.652403,2.292100
626,1848.715602,2.084855,3.290110
627,1849.628181,2.377532,3.511857
630,1864.829081,0.452365,5.126498
631,1865.350738,4.604842,8.456438
632,1868.748638,5.058537,5.283437
633,1870.666424,3.365652,3.844741
634,1870.958161,3.553004,4.431780
635,1872.249520,3.140422,4.208551
636,1873.378755,3.079316,4.237312
637,1875.355655,2.260412,5.700733
638,1875.791030,5.265358,6.465541
639,1875.807147,6.449423,11.840805
640,1877.914790,9.733162,10.628068
641,1878.146353,10.396506,10.655756
642,1880.401645,8.400464,9.260141
643,1881.537605,8.124180,9.171339
644,1883.722141,6.986803,7.842562
645,1886.057645,5.507058,8.207283
646,1887.084756,7.180172,7.332874
649,1912.251934,1.038197,3.539539
650,1913.395165,2.396308,6.387832
651,1917.546310,2.236687,2.286532
652,1918.835032,0.997810,9.860102
653,1923.074068,5.621065,6.889338
654,1927.893666,2.069740,5.790083
655,1927.964520,5.719230,7.590209
656,1929.655174,5.899555,6.045646
657,1933.125283,2.575537,2.778831
658,1934.176919,1.727195,1.771221
660,1939.189231,0.185575,0.980862
661,1939.571185,0.598909,0.948776
667,1952.152539,0.553705,2.175088
668,1953.539189,0.788438,2.722998
669,1954.430965,1.831222,5.861561
670,1956.115249,4.177277,4.697892
671,1957.983029,2.830111,7.386405
672,1959.850954,5.518479,13.964096
673,1964.622296,9.192754,11.484718
674,1964.699213,11.407801,15.372377
675,1966.418262,13.653328,14.243601
676,1968.173767,12.488096,12.544311
677,1968.856718,11.861360,15.271054
678,1969.072128,15.055644,18.064747
679,1969.902138,17.234737,17.367894
680,1971.766055,15.503977,18.328283
681,1974.311007,15.783331,17.685178
682,1975.852642,16.143542,17.824269
683,1977.777407,15.899505,18.472279
684,1979.778725,16.470961,19.480424
685,1983.156988,16.102161,16.659578
686,1984.406805,15.409761,16.206361
687,1985.886365,14.726801,16.364255
688,1992.114524,10.136096,10.516440
689,1993.195665,9.435299,10.880937
690,1995.082244,8.994358,9.616654
691,1995.621050,9.077848,10.893848
692,1997.629395,8.885503,12.351766
693,1999.215041,10.766120,12.815489
694,2002.485950,9.544580,11.525299
695,2003.351343,10.659906,11.655801
696,2006.444641,8.562502,12.606842
697,2007.851179,11.200305,11.751284
698,2015.306455,4.296008,8.107455
699,2018.632674,4.781237,6.882042
700,2021.108811,4.405904,9.801408
701,2025.582093,5.328127,6.138997
702,2026.681821,5.039268,5.296737
703,2029.356769,2.621789,5.735796
704,2032.010504,3.082061,3.206532
705,2034.500727,0.716309,1.052108
707,2037.547882,0.007507,0.347851
710,2050.346559,5.719990,6.371392
711,2056.570129,0.147822,1.231119
715,2070.392137,2.034120,3.500110
716,2070.718775,3.173472,3.311597
719,2077.518384,7.370039,9.255523
720,2078.551455,8.222453,9.855317
721,2078.640594,9.766177,13.056573
722,2082.872209,8.824958,9.802319
723,2085.164996,7.509533,7.852032
724,2087.295470,5.721558,7.054185
725,2088.231011,6.118643,6.808719
726,2088.925574,6.114156,6.179714
727,2094.531667,0.573621,1.086977
732,2113.562325,1.278182,1.636790
736,2131.199719,8.462257,8.950954
737,2132.375452,7.775221,10.894075
738,2133.141779,10.127749,11.217847
739,2138.988144,5.371481,6.666406
740,2139.309110,6.345441,9.914657
741,2143.670247,5.553519,6.220330
742,2143.995709,5.894869,6.521861
743,2146.192913,4.324657,7.685240
744,2146.395563,7.482590,8.270793
745,2150.915448,3.750908,4.120713
746,2151.816310,3.219851,3.753774
747,2152.705376,2.864707,3.445318
748,2153.063305,3.087389,6.213428
751,2162.553436,6.152130,10.883584
752,2165.657892,7.779128,8.740297
753,2166.534383,7.863806,15.006503
754,2169.345666,12.195220,13.283704
755,2172.664725,9.964646,18.123792
756,2176.924796,13.863722,17.803242
757,2177.954505,16.773533,18.829703
758,2184.190778,12.593430,12.803768
759,2187.911398,9.083148,12.267874
760,2190.190971,9.988300,11.472361
761,2191.237546,10.425786,12.217515
762,2199.012452,4.442609,6.648875
763,2203.519160,2.142166,3.916517
766,2211.411776,7.684571,9.494473
767,2212.207802,8.698447,13.703534
768,2219.238696,6.672640,9.120018
769,2221.073608,7.285106,8.711676
770,2222.313411,7.471873,10.444332
771,2224.068590,8.689153,9.610499
772,2225.315190,8.363900,11.317468
773,2225.737152,10.895505,14.242916
774,2228.818258,11.161811,12.250654
775,2232.470606,8.598305,9.918409
776,2235.285363,7.103652,8.657877
777,2235.560930,8.382310,8.584589
778,2236.521838,7.623680,11.638707
779,2237.614263,10.546283,11.499010
780,2238.025964,11.087309,11.305517
781,2238.632713,10.698768,10.784523
782,2242.199368,7.217868,7.872584
783,2244.724602,5.347350,5.448746
784,2245.386648,4.786700,8.242926
785,2246.523485,7.106089,7.778180
790,2274.871266,0.023353,0.487925
792,2281.143254,3.088281,3.746621
795,2288.310299,2.137042,4.849916
797,2297.706130,2.357427,3.591586
798,2297.739491,3.558225,6.319458
799,2298.428876,5.630073,10.269135
800,2305.908656,2.789355,2.928724
801,2306.066618,2.770762,7.143630
802,2306.497300,6.712947,7.923915
803,2307.577744,6.843472,6.926209
804,2309.834992,4.668960,9.336674
805,2316.236681,2.934985,7.029971
806,2317.265874,6.000778,6.173078
807,2318.771848,4.667104,4.724604
808,2319.086077,4.410374,6.062595
811,2332.245948,1.031602,4.662614
812,2332.394866,4.513695,6.897689
813,2332.433529,6.859026,8.994324
814,2333.827502,7.600351,8.470984
815,2334.101614,8.196872,9.544627
816,2334.208211,9.438029,16.932931
817,2334.427940,16.713202,18.921293
818,2335.176911,18.172321,19.518478
819,2336.677140,18.018249,18.587081
820,2338.388355,16.875866,17.713940
821,2339.539778,16.562517,17.426186
822,2340.160391,16.805573,17.181726
823,2345.532308,11.809810,15.320379
824,2346.008578,14.844109,16.141072
825,2354.927615,7.222035,9.807609
826,2356.322358,8.412866,10.034306
827,2358.230157,8.126508,14.685011
828,2358.390207,14.524961,15.114179
829,2360.643581,12.860805,14.572589
830,2360.829452,14.386718,18.392792
831,2367.518343,11.703901,12.425532
832,2377.782074,2.161801,7.356672
833,2378.051779,7.086967,10.283331
834,2382.302698,6.032412,6.468233
835,2382.996775,5.774156,7.755892
836,2386.780614,3.972053,4.564683
837,2387.939971,3.405326,6.185763
839,2399.783988,3.312251,3.458869
840,2402.552517,0.690340,0.774808
841,2402.991645,0.335680,4.463855
844,2415.254134,1.838052,3.383284
847,2429.245986,0.775382,1.296914
849,2432.253915,2.093924,2.573194
852,2446.859049,2.615551,6.633702
853,2448.052250,5.440501,5.919423
854,2450.244240,3.727432,3.923642
855,2450.811517,3.356366,3.675826
857,2458.411052,0.618025,0.728969
859,2460.699571,1.762576,3.647031
860,2462.806993,1.539609,2.158366
861,2462.851427,2.113932,2.531659
862,2463.061148,2.321938,2.475643
863,2463.419755,2.117037,2.697902
864,2465.649927,0.467730,3.124302
865,2466.299316,2.474912,3.951240
866,2467.344625,2.905931,4.786418
867,2467.656040,4.475003,6.160143
868,2473.234413,0.581769,2.975858
869,2475.272223,0.938048,0.988025
872,2480.925976,0.058710,0.715617
873,2481.218998,0.422596,5.413775
874,2481.414755,5.218018,5.721553
875,2481.551788,5.584520,6.456886
879,2496.764204,0.351153,7.260720
881,2506.133197,4.219031,5.372094
883,2517.986850,0.525314,5.628865
884,2521.616086,1.999630,2.934634
885,2521.999596,2.551124,4.206919
887,2528.453202,0.959922,1.797578
890,2537.698503,0.584716,1.818040
892,2541.432019,0.646729,1.061435
893,2541.800714,0.692740,1.051461
895,2551.365672,1.655572,3.229138
896,2552.483442,2.111368,2.497067
897,2552.535983,2.444525,4.382345
898,2555.953994,0.964335,6.040078
903,2577.989244,0.403856,2.178530
904,2579.603800,0.563974,1.179621
910,2601.889072,2.546056,4.664973
911,2601.974179,4.579866,5.354135
912,2603.166691,4.161623,6.144213
913,2605.772415,3.538488,6.762435
914,2606.625966,5.908884,9.825305
915,2612.770406,3.680865,7.381980
916,2617.550839,2.601547,8.791551
917,2619.156454,7.185936,7.491056
919,2628.788770,0.708286,1.281264
922,2644.426589,1.278212,1.322396
925,2655.391511,0.850556,7.296495
926,2655.930726,6.757280,7.562016
927,2660.719164,2.773578,3.411539
928,2663.180882,0.949821,2.346112
929,2664.555273,0.971721,2.554084
930,2665.094012,2.015345,7.619132
931,2668.771492,3.941652,4.472209
935,2696.297415,1.447406,4.635999
939,2723.728647,4.523335,9.224565
940,2724.871974,8.081238,9.118513
941,2725.564695,8.425791,13.109687
942,2727.970280,10.704103,10.783903
943,2734.901493,3.852690,9.791298
944,2737.954656,6.738135,8.449936
945,2742.467185,3.937407,6.975186
946,2742.653905,6.788465,7.730749
947,2743.563892,6.820763,7.518146
948,2747.070834,4.011204,5.121446
949,2747.905333,4.286947,4.354330
954,2774.403594,3.752045,4.153521
955,2778.040391,0.516724,1.207368
960,2792.136020,1.636314,3.842181
961,2795.865449,0.112752,1.892366
965,2808.814039,3.265803,11.695219
966,2810.631582,9.877675,10.214342
967,2810.947191,9.898734,13.047609
968,2814.780270,9.214530,13.838248
969,2815.488001,13.130516,13.776968
970,2818.636095,10.628875,10.942293
971,2824.097964,5.480424,6.736805
972,2828.109620,2.725148,2.780886
973,2828.761556,2.128951,6.446047
974,2828.840879,6.366724,8.688202
975,2832.513610,5.015471,8.779122
976,2838.898141,2.394590,4.942833
977,2839.855969,3.985006,5.259183
978,2842.900610,2.214542,4.271102
979,2843.078260,4.093452,4.597016
980,2846.775229,0.900046,5.265440
982,2857.513036,1.070855,1.614902
983,2859.041879,0.086059,1.320427
984,2859.574044,0.788262,1.517631
986,2861.669281,0.386753,1.813871
989,2865.077183,0.369558,0.411629
990,2865.190219,0.298594,0.759091
993,2870.041071,1.462316,3.610196
994,2872.662798,0.988469,1.440970
996,2874.991977,1.758163,4.131737
1004,2917.900558,0.756936,2.256946
1005,2918.989868,1.167636,5.324379
1007,2927.361704,4.775456,10.820024
1008,2929.772684,8.409044,12.300245
1009,2933.940593,8.132335,9.263675
1012,2946.202881,4.508407,5.878778
1013,2947.358121,4.723538,6.304645
1015,2956.763063,2.864498,2.931261
1017,2964.463476,0.222335,1.009394
1020,2972.060398,4.140805,4.476866
1021,2972.192946,4.344319,4.808698
1023,2978.450962,0.080802,2.130318
1024,2979.626212,0.955069,1.989338
1027,2985.474822,2.942581,4.040841
1034,3008.909623,0.673665,4.315260
1035,3009.739939,3.484944,4.054129
1036,3013.539768,0.254300,0.330272
1038,3014.835242,2.000658,3.253495
1039,3015.829269,2.259469,6.458795
1040,3016.252474,6.035590,9.106265
1041,3019.240868,6.117871,12.343889
1042,3023.503337,8.081420,8.375117
1043,3027.162148,4.716306,10.551436
1044,3030.318794,7.394790,13.741670
1045,3032.161036,11.899429,12.316130
1046,3033.296055,11.181111,11.686789
1047,3034.145729,10.837115,10.927045
1048,3035.913369,9.159406,12.856593
1049,3036.927717,11.842245,15.170441
1050,3043.039142,9.059016,11.922198
1051,3043.611487,11.349854,11.931274
1052,3048.256155,7.286606,10.151320
1053,3050.882915,7.524560,9.981025
1054,3057.255833,3.608107,5.478793
1055,3058.136135,4.598491,5.692720
1058,3073.839024,0.500128,1.934675
1059,3074.804782,0.968917,2.787406
1060,3075.413651,2.178536,4.478214
1061,3079.264741,0.627124,0.689961
1069,3097.667947,0.820753,4.059306
1070,3100.394290,1.332964,1.932331
1072,3109.733790,2.143209,7.316992
1073,3115.534338,1.516443,3.602494
1074,3115.669008,3.467825,3.558243
1075,3117.610073,1.617178,3.808307
1076,3119.283468,2.134912,2.847896
1077,3122.117612,0.013752,1.457922
1079,3130.126361,1.630385,3.284403
1080,3130.420205,2.990559,8.372983
1081,3131.241401,7.551787,8.141255
1082,3135.072354,4.310302,6.779640
1083,3137.670688,4.181306,4.486510
1084,3140.105291,2.051907,2.748901
1085,3141.165928,1.688264,2.319903
1086,3143.090089,0.395742,0.476708
1091,3158.269708,3.941327,4.903200
1092,3158.609284,4.563624,9.399514
1093,3159.643682,8.365116,16.414894
1094,3163.127552,12.931023,15.071961
1095,3164.561385,13.638128,14.146391
1096,3174.140123,4.567653,7.169157
1097,3176.156987,5.152292,5.313998
1098,3180.420589,1.050396,1.496291
1099,3180.515778,1.401103,4.475290
1100,3183.200336,1.790732,5.715882
1101,3185.300423,3.615795,4.609344
1102,3187.855108,2.054659,2.680713
1108,3205.430815,2.511751,2.715743
1109,3206.447309,1.699249,2.125686
1113,3219.803661,3.130127,3.572996
1114,3221.964456,1.412201,2.240548
1117,3234.851881,1.020000,1.731271
1119,3243.802254,1.339778,4.296728
1120,3246.751337,1.347644,1.549582
1123,3253.406057,0.685695,1.724625
1124,3253.995853,1.134829,5.558721
1129,3273.952627,13.363123,18.672714
1130,3276.165119,16.460222,19.270745
1131,3276.586818,18.849046,20.034097
1132,3277.547399,19.073516,19.175240
1133,3277.794616,18.928023,20.197918
1134,3279.415603,18.576931,20.884664
1135,3281.965846,18.334421,19.057017
1136,3286.083532,14.939331,17.059193
1137,3293.711577,9.431148,9.785918
1138,3303.163134,0.334362,0.543050
1139,3303.526005,0.180179,2.744533
1140,3305.485105,0.785434,6.534638
1141,3307.149842,4.869900,13.501342
1142,3314.255977,6.395207,6.759263
1143,3315.502238,5.513003,6.101008
1144,3319.434232,2.169014,6.815723
1145,3319.967982,6.281973,9.718221
1146,3320.384711,9.301492,10.227486
1147,3323.036501,7.575697,7.990775
1148,3324.288684,6.738591,6.855774
1149,3330.085158,1.059301,2.487012
1153,3347.309419,0.811228,1.881445
1155,3353.737074,2.106904,4.986760
1156,3356.432893,2.290941,4.665400
1159,3369.427870,0.798955,4.290686
1160,3372.299231,1.419326,4.009035
1161,3374.332217,1.976048,10.713922
1162,3377.266449,7.779689,8.059976
1163,3378.678835,6.647590,7.558379
1164,3384.148581,2.088633,2.914521
1167,3406.009090,0.177442,0.785704
